date,lad19cd,id_join,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,lad19nm,cty19cd,cty19nm,rgn19cd,rgn19nm,ff_type,ff_value,ukhol,dayoftheweek,event,phase
2020-10-03,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-11,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-03,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,-35,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-03,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-38,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-03,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-8,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-03,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,7,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-26,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-20,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,-4,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-34,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-7,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-04,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,5,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-20,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-12,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-28,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-33,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-05,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,11,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-14,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-7,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-29,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-34,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-06,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,11,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-6,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-11,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-34,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-29,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-07,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,10,,Wednesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-20,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-9,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-30,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-30,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-08,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,12,,Thursday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-16,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-7,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-24,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-27,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-09,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,10,,Friday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-21,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-8,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,4,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-41,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-5,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-10,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,5,,Saturday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-16,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-16,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,32,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-21,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-3,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-11,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,4,,Sunday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-20,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-11,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-33,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-32,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-12,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,11,,Monday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-10,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-3,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-28,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-33,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-13,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Residential,10,,Tuesday,Hospitality had to shut between 10pm and 6am,Phase three
2020-10-14,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Retail and Recreation,-13,,Wednesday,First three tier system,Phase three
2020-10-14,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Grocery and Pharmacy,-7,,Wednesday,First three tier system,Phase three
2020-10-14,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Parks,,,Wednesday,First three tier system,Phase three
2020-10-14,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Transit Stations,-34,,Wednesday,First three tier system,Phase three
2020-10-14,E07000131,leicestershireharboroughdistrict,GB,United Kingdom,East Midlands,Leicestershire,,"",,ChIJ7VRfc2hld0gRYOTCu6gcDgQ,Harborough,E10000018,Leicestershire,E12000004,East Midlands,Workplaces,-30,,Wednesday,First three tier system,Phase three
